MeetingDate,MeetingType,BodyName,EventInSiteURL,EventAgendaFile,EventMinutesFile,EventVideoPath,MatterTypeName,MatterRequester,AgendaItemNumber,AgendaItemTitle,AgendaItemDescription,MatterPassedDate,MatterNotes,EventItemConsent,EventItemPassedFlag,EventItemTally,IndexName,ActionName,ActionText,EventItemAgendaNote,EventItemMinutesNote,Mover,Seconder,MatterSponsors,MatterAttachmentURLs,EventItemVideo,ResultsURL,FileNumber,FileDetailURL,Kate Gallego (Mayor),Thelda Williams (D1-Vice Mayor),Jim Waring (D2),Debra Stark (D3),Laura Pastor (D4),Betty Guardado (D5),Sal DiCiccio (D6),Michael Nowakowski (D7),Carlos Garcia (D8)
2020-03-04,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1690&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,Payment Ordinance,,38,"Patriot3, Inc.",,,,1,1,,,adopted,This item was adopted.,,,,,,,https://youtu.be/J5EpAHk3DQM?si=tZ9qUJRh0Qxjegp0,https://phoenix.legistar.com/View.ashx?M=E2&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,20-0189,https://phoenix.legistar.com/LegislationDetail.aspx?ID=4346129&GUID=58054B83-1E48-4E05-B122-2E6A31D466D9&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Yes,Yes,Yes,Yes
2020-03-04,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1690&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,Payment Ordinance,,39,Settlement of Claim(s) Campbell v. City of Phoenix,,,,1,1,,,adopted,This item was adopted.,,,,,,,https://youtu.be/J5EpAHk3DQM?si=tZ9qUJRh0Qxjegp0,https://phoenix.legistar.com/View.ashx?M=E2&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,20-0328,https://phoenix.legistar.com/LegislationDetail.aspx?ID=4346156&GUID=74D9FA94-2A7E-45C5-A0A5-C667B8EECEF9&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Yes,Yes,Yes,Yes
2020-03-04,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1690&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,Payment Ordinance,,40,Settlement of Claim(s) Minor v. City of Phoenix,,,,1,1,,,adopted,This item was adopted.,,,,,,,https://youtu.be/J5EpAHk3DQM?si=tZ9qUJRh0Qxjegp0,https://phoenix.legistar.com/View.ashx?M=E2&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,20-0330,https://phoenix.legistar.com/LegislationDetail.aspx?ID=4346158&GUID=1F0003D3-EA2E-4220-9A82-19C3AA38FDA1&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Yes,Yes,Yes,Yes
2020-03-04,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1690&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,Payment Ordinance,,41,"National Association of City Transportation Officials, Inc.",,,,0,1,,,adopted,"A motion was made by Councilwoman Williams, seconded by Councilwoman Stark, that this item be adopted. The motion carried by the following vote:",,,Thelda Williams,Debra Stark,,,https://youtu.be/J5EpAHk3DQM?si=tZ9qUJRh0Qxjegp0,https://phoenix.legistar.com/View.ashx?M=E2&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,20-0167,https://phoenix.legistar.com/LegislationDetail.aspx?ID=4346126&GUID=C21B5727-780F-4063-A896-4BE699E0CF68&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Yes,No,Yes,Yes
2020-03-04,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1690&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,ADMINISTRATION,,,,0,,,,,,,,,,,,https://youtu.be/J5EpAHk3DQM?si=tZ9qUJRh0Qxjegp0,https://phoenix.legistar.com/View.ashx?M=E2&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,Absent,,,,,,
2020-03-04,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1690&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,Formal Action,,54,"(CONTINUED FROM FEB. 5, 2020) - Authorization to Issue Request for Proposals for Lease and Redevelopment of City-Owned Property Located at 1414 E. Jefferson St.",,,,0,1,,,approved,"A motion was made by Councilwoman Williams, seconded by Councilwoman Stark, that this item be approved. The motion carried by the following vote:",,,Thelda Williams,Debra Stark,,,https://youtu.be/J5EpAHk3DQM?si=tZ9qUJRh0Qxjegp0,https://phoenix.legistar.com/View.ashx?M=E2&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,20-0358,https://phoenix.legistar.com/LegislationDetail.aspx?ID=4346167&GUID=93A6494D-C9C0-4D5D-BFD3-BC51AA888F6D&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Yes,Yes,Yes,Yes
2020-03-04,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1690&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,Ordinance-G,,87,"(CONTINUED FROM JAN. 8, 2020) - Amend City Code - Ordinance Adoption - Rezoning Application Z-29-19-6- Approximately 235 Feet East of the Northeast Corner of 32nd Street and Campbell Avenue (Ordinance G-6658)",,,,1,1,,,continued,"This item was continued to the March 18, 2020 City Council Formal Meeting.",,,,,,,https://youtu.be/J5EpAHk3DQM?si=tZ9qUJRh0Qxjegp0,https://phoenix.legistar.com/View.ashx?M=E2&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,20-0109,https://phoenix.legistar.com/LegislationDetail.aspx?ID=4346117&GUID=9CC77BF8-AE8A-4605-9970-71A9957A5884&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Yes,Yes,Yes,Yes
2020-03-04,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1690&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,Ordinance-G,,56,"(CONTINUED FROM FEB. 19, 2020) - 2018 International Fire Code with Phoenix Amendments - Clarifications, Adjustments and Amendments (Ordinance G-6677)",,,,0,1,,,adopted as corrected,"A motion was made by Councilwoman Williams, seconded by Councilman Nowakowski, that this item be adopted as revised. The motion carried by the following vote:",,,Thelda Williams,Michael Nowakowski,,,https://youtu.be/J5EpAHk3DQM?si=tZ9qUJRh0Qxjegp0,https://phoenix.legistar.com/View.ashx?M=E2&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,20-0494,https://phoenix.legistar.com/LegislationDetail.aspx?ID=4346199&GUID=60CBD486-88F3-455B-B373-97479562F687&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Yes,Yes,Yes,Yes
2020-03-04,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1690&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,Ordinance-S,,57,"(CONTINUED FROM FEB. 19, 2020) - National Vehicle Location Service Database (Ordinance S-46372)",,,,0,1,,,adopted,"A motion was made by Councilwoman Williams, seconded by Councilman Nowakowski, that this item be adopted. The motion carried by the following vote:",,,Thelda Williams,Michael Nowakowski,,,https://youtu.be/J5EpAHk3DQM?si=tZ9qUJRh0Qxjegp0,https://phoenix.legistar.com/View.ashx?M=E2&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,20-0495,https://phoenix.legistar.com/LegislationDetail.aspx?ID=4346200&GUID=3AFA9F16-A805-4517-8A12-C3365D793FBA&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,No,No,Yes,No
2020-03-04,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1690&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,Ordinance-S,,46,Acquisition of Sewer Easement at Northwest Corner of East Lincoln and North Antigua Drives for Phase 1 of Gravity Sewer Relief Project (Ordinance S-46395),,,,1,1,,,adopted,This item was adopted.,,,,,,,https://youtu.be/J5EpAHk3DQM?si=tZ9qUJRh0Qxjegp0,https://phoenix.legistar.com/View.ashx?M=E2&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,20-0127,https://phoenix.legistar.com/LegislationDetail.aspx?ID=4346118&GUID=756857C4-BD03-4B67-A87A-DF085ED39A16&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Yes,Yes,Yes,Yes
2020-03-04,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1690&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,Ordinance-S,,47,Gym Maintenance Services: Auditorium Maintenance Bleachers and Other Items- Requirements Contract (Ordinance S-46403),,,,1,1,,,adopted,This item was adopted.,,,,,,,https://youtu.be/J5EpAHk3DQM?si=tZ9qUJRh0Qxjegp0,https://phoenix.legistar.com/View.ashx?M=E2&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,20-0193,https://phoenix.legistar.com/LegislationDetail.aspx?ID=4346130&GUID=06DDDE86-5106-4333-872D-C2026B97A641&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Yes,Yes,Yes,Yes
2020-03-04,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1690&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,Ordinance-S,,48,Signage - Requirements Contract (Ordinance S-46405),,,,1,1,,,adopted,This item was adopted.,,,,,,,https://youtu.be/J5EpAHk3DQM?si=tZ9qUJRh0Qxjegp0,https://phoenix.legistar.com/View.ashx?M=E2&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,20-0225,https://phoenix.legistar.com/LegislationDetail.aspx?ID=4346132&GUID=1AECB51C-3BCF-4352-8C59-343F25F3EBA2&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Yes,Yes,Yes,Yes
2020-03-04,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1690&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,Ordinance-S,,68,"Authorization to Apply for, Accept, and Enter into an Agreement for Victims of Crime Act (VOCA) Grant Funds and Create Associated Positions (Ordinance S-46407)",,,,1,1,,,adopted,This item was adopted.,,,,,,,https://youtu.be/J5EpAHk3DQM?si=tZ9qUJRh0Qxjegp0,https://phoenix.legistar.com/View.ashx?M=E2&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,20-0248,https://phoenix.legistar.com/LegislationDetail.aspx?ID=4346135&GUID=CEBE9C72-6DA8-4BC9-B11E-FB135B337118&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Yes,Yes,Yes,Yes
2020-03-04,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1690&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,COMMUNITY SERVICES,,,,0,,,,,,,,,,,,https://youtu.be/J5EpAHk3DQM?si=tZ9qUJRh0Qxjegp0,https://phoenix.legistar.com/View.ashx?M=E2&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,Absent,,,,,,
2020-03-04,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1690&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,Formal Action,,50,2025 Phoenix Food Action Plan,,,,0,1,,,approved,"A motion was made by Councilwoman Williams, seconded by Councilwoman Stark, that this item be approved. The motion carried by the following vote:",,,Thelda Williams,Debra Stark,,,https://youtu.be/J5EpAHk3DQM?si=tZ9qUJRh0Qxjegp0,https://phoenix.legistar.com/View.ashx?M=E2&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,20-0461,https://phoenix.legistar.com/LegislationDetail.aspx?ID=4346196&GUID=592A29B8-B8BE-43C2-A00A-21D995CA9254&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Yes,No,Yes,Yes
2020-03-04,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1690&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,Ordinance-S,,51,Senior Programs Entertainers and/or Instructors Qualified Vendor List (Ordinance S-46413),,,,1,1,,,adopted,This item was adopted.,,,,,,,https://youtu.be/J5EpAHk3DQM?si=tZ9qUJRh0Qxjegp0,https://phoenix.legistar.com/View.ashx?M=E2&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,20-0298,https://phoenix.legistar.com/LegislationDetail.aspx?ID=4346145&GUID=A6291A6A-409D-4774-BF59-FCB573E8CA2F&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Yes,Yes,Yes,Yes
2020-03-04,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1690&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,Ordinance-S,,66,"Authorization to Apply for, Accept, and Enter into an Agreement for Victims of Crime Act (VOCA) Grant Funds (Ordinance S-46414)",,,,1,1,,,adopted,This item was adopted.,,,,,,,https://youtu.be/J5EpAHk3DQM?si=tZ9qUJRh0Qxjegp0,https://phoenix.legistar.com/View.ashx?M=E2&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,20-0320,https://phoenix.legistar.com/LegislationDetail.aspx?ID=4346152&GUID=F1A36BC2-3C20-4886-9964-4F7D740526E4&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Yes,Yes,Yes,Yes
2020-03-04,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1690&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,Ordinance-S,,52,Scholastic Inc Teachables and Books - RFA 20-004 (Ordinance S-46404),,,,1,1,,,adopted,This item was adopted.,,,,,,,https://youtu.be/J5EpAHk3DQM?si=tZ9qUJRh0Qxjegp0,https://phoenix.legistar.com/View.ashx?M=E2&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,20-0200,https://phoenix.legistar.com/LegislationDetail.aspx?ID=4346131&GUID=26B20950-5552-40B5-BCE0-364EEA52E6C6&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Yes,Yes,Yes,Yes
2020-03-04,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1690&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,ECONOMIC DEVELOPMENT,,,,0,,,,,,,,,,,,https://youtu.be/J5EpAHk3DQM?si=tZ9qUJRh0Qxjegp0,https://phoenix.legistar.com/View.ashx?M=E2&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,Absent,,,,,,
2020-03-04,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1690&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,Resolution,,55,"Foreign-Trade Zone Application for Hayward Industries, Inc. (Resolution 21811)",,,,1,1,,,adopted,This item was adopted.,,,,,,,https://youtu.be/J5EpAHk3DQM?si=tZ9qUJRh0Qxjegp0,https://phoenix.legistar.com/View.ashx?M=E2&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,20-0329,https://phoenix.legistar.com/LegislationDetail.aspx?ID=4346157&GUID=DBDE7913-9D39-4116-BDA3-8DACEC713F5E&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Yes,Yes,Yes,Yes
2020-03-04,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1690&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,PUBLIC SAFETY,,,,0,,,,,,,,,,,,https://youtu.be/J5EpAHk3DQM?si=tZ9qUJRh0Qxjegp0,https://phoenix.legistar.com/View.ashx?M=E2&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,Absent,,,,,,
2020-03-04,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=1690&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,Ordinance-S,,59,Donation from Arizona Diamondbacks Foundation and American Airlines (Ordinance S-46418),,,,1,1,,,adopted,This item was adopted.,,,,,,,https://youtu.be/J5EpAHk3DQM?si=tZ9qUJRh0Qxjegp0,https://phoenix.legistar.com/View.ashx?M=E2&ID=725886&GUID=23A96C3F-D550-4900-AC35-075593C699E0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,20-0432,https://phoenix.legistar.com/LegislationDetail.aspx?ID=4346190&GUID=E301EC1C-DD22-4D98-8894-E3BCB9DBC2AA&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Yes,Yes,Yes,Yes
