MeetingDate,MeetingType,BodyName,EventInSiteURL,EventAgendaFile,EventMinutesFile,EventVideoPath,MatterTypeName,MatterRequester,AgendaItemNumber,AgendaItemTitle,AgendaItemDescription,MatterPassedDate,MatterNotes,EventItemConsent,EventItemPassedFlag,EventItemTally,IndexName,ActionName,ActionText,EventItemAgendaNote,EventItemMinutesNote,Mover,Seconder,MatterSponsors,MatterAttachmentURLs,EventItemVideo,ResultsURL,FileNumber,FileDetailURL,Kate Gallego (Mayor),Ann O'Brien (D1-Vice Mayor),Jim Waring (D2),Debra Stark (D3),Laura Pastor (D4),Betty Guardado (D5),Kevin Robinson (D6),Yassamin Ansari (D7),Kesha Hodge Washington (D8)
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,License - Liquor,,4,Liquor License - Postino Kierland,"Liquor License - Postino Kierland Request for a liquor license. Arizona State License Application 264810. 7030 E. Greenway Pkwy., Ste. 185E1A",,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,https://www.youtube.com/live/2pYatm9O8M8?si=9HWd36Ti3Fl6PKAT,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,23-3087,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6459423&GUID=88CE8C30-AE0E-4A30-8742-BB5D75C6149A&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Absent,Yes,Yes,Yes
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,License - Liquor,,18,Liquor License - Sana Sana Cerveceria,Liquor License - Sana Sana Cerveceria Request for a liquor license. Arizona State License Application 268066. This request is for a new liquor license for a microbrewery. This location was previously licensed for liquor sales and may currently operate with an interim permit.,,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,https://www.youtube.com/live/2pYatm9O8M8?si=9HWd36Ti3Fl6PKAT,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,23-3094,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6459425&GUID=E8D54052-AF80-4412-B522-E21A0DD61506&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Absent,Yes,Yes,Yes
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,License - Liquor,,12,Liquor License - Chevron,"Request for a liquor license. Arizona State License Application 09070527. This request is for a new liquor license for a convenience store that does not sell gas. This request is for an ownership and location transfer of a liquor license. This location was not previously licensed for liquor sales and does not have an interim permit. The 60-day limit for processing this application is Jan. 23, 2024.",,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,https://www.youtube.com/live/2pYatm9O8M8?si=9HWd36Ti3Fl6PKAT,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,23-3106,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6459428&GUID=0674FFFB-C740-42C7-928F-C3F6573E26E3&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Absent,Yes,Yes,Yes
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,License - Liquor,,11,Liquor License - Ambrogio15,"Request for a liquor license. Arizona State License Application 266246. 2502 E. Camelback Road, Ste. #112 This request is for a new liquor license for a restaurant. This location was previously licensed for liquor sales and may currently operate with an interim permit.",,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,https://www.youtube.com/live/2pYatm9O8M8?si=9HWd36Ti3Fl6PKAT,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,23-3107,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6459429&GUID=7DBB4501-26B2-4A67-8AC7-7635C2712395&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Absent,Yes,Yes,Yes
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,License - Special Event,,15,Liquor License - Special Event - Alwun House Foundation,Liquor License - Special Event - Alwun House Foundation Request for a Series 15 - Special Event liquor license for the temporary sale of all liquors. Date(s) - Time(s) / Expected Attendance,,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,https://www.youtube.com/live/2pYatm9O8M8?si=9HWd36Ti3Fl6PKAT,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,23-3088,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6459424&GUID=EAE640FC-6290-44A6-BA2E-D83164C7880C&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Absent,Yes,Yes,Yes
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,License - Special Event,,14,Liquor License - Special Event - Alwun House Foundation,Liquor License - Special Event - Alwun House Foundation Request for a Series 15 - Special Event liquor license for the temporary sale of all liquors. Date(s) - Time(s) / Expected Attendance,,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,https://www.youtube.com/live/2pYatm9O8M8?si=9HWd36Ti3Fl6PKAT,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,23-3109,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6459430&GUID=FDB92063-9B63-4CB0-90DA-4496449DAD41&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Absent,Yes,Yes,Yes
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,License - Special Event,,16,"Liquor License - Special Event - Arizona Diamondbacks Foundation, Inc.","Liquor License - Special Event - Arizona Diamondbacks Foundation, Inc. Request for a Series 15 - Special Event liquor license for the temporary sale of all liquors. Date(s) - Time(s) / Expected Attendance",,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,https://www.youtube.com/live/2pYatm9O8M8?si=9HWd36Ti3Fl6PKAT,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,23-3113,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6459433&GUID=37F8B191-8086-4B52-9C79-0E862E8E8ED4&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Absent,Yes,Yes,Yes
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,License - Special Event,,5,Liquor License - Special Event - Phoenix Chinese Week,Liquor License - Special Event - Phoenix Chinese Week Request for a Series 15 - Special Event liquor license for the temporary sale of all liquors. Date(s) - Time(s) / Expected Attendance,,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,https://www.youtube.com/live/2pYatm9O8M8?si=9HWd36Ti3Fl6PKAT,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,23-3114,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6459434&GUID=0BE3664E-6FA5-48C2-9DA4-A12D6BB6087B&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Absent,Yes,Yes,Yes
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,License - Special Event,,10,Liquor License - Special Event - CASA Academy,Liquor License - Special Event - CASA Academy Request for a Series 15 - Special Event liquor license for the temporary sale of all liquors. Date(s) - Time(s) / Expected Attendance,,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,https://www.youtube.com/live/2pYatm9O8M8?si=9HWd36Ti3Fl6PKAT,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,23-3116,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6459436&GUID=447239FE-4B10-4E5B-B356-0A64B93B2565&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Absent,Yes,Yes,Yes
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,License - Special Event,,3,Liquor License - Special Event - St. John the Baptist - Romanian Orthodox Church,Liquor License - Special Event - St. John the Baptist - Romanian Orthodox Church Request for a Series 15 - Special Event liquor license for the temporary sale of all liquors. Date(s) - Time(s) / Expected Attendance,,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,https://www.youtube.com/live/2pYatm9O8M8?si=9HWd36Ti3Fl6PKAT,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,23-3117,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6459437&GUID=F0C769DF-856F-4871-8D99-BAD0729154FE&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Absent,Yes,Yes,Yes
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,License - Special Event,,6,"Liquor License - Special Event - 7th Avenue Merchants Association, Inc.","Liquor License - Special Event - 7th Avenue Merchants Association, Inc. Request for a Series 15 - Special Event liquor license for the temporary sale of all liquors. Date(s) - Time(s) / Expected Attendance",,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,https://www.youtube.com/live/2pYatm9O8M8?si=9HWd36Ti3Fl6PKAT,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,23-3118,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6459438&GUID=8DF2E8A3-BCE3-4296-9829-07043364B4DF&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Absent,Yes,Yes,Yes
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,License - Special Event,,13,Liquor License - Special Event - Alwun House Foundation,Liquor License - Special Event - Alwun House Foundation Request for a Series 15 - Special Event liquor license for the temporary sale of all liquors. Date(s) - Time(s) / Expected Attendance,,,1,1,,,recommended for approval,This item was recommended for approval.,,,,,,,https://www.youtube.com/live/2pYatm9O8M8?si=9HWd36Ti3Fl6PKAT,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,23-3120,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6459439&GUID=D2CF627A-D97E-416C-AD46-A2D264067B24&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Absent,Yes,Yes,Yes
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,Petition,,96,Consideration of a Citizen Petition Related to the Procedures for Citizen Petitions,The submitted petition contained six requested action items: 1. Clarify the City's current process for handling citizen petitions. 2. Clarify the specific requirements to qualify as a citizen petition. 3. Can a petition be disqualified for any of the following?: a. Lack of jurisdiction,,,0,1,,,approved,"A motion was made by Vice Mayor  Ansari, seconded by Councilwoman Stark, that this item be approved per staff recommendation. The motion carried by the following vote:",,,Yassamin Ansari,Debra Stark,,,https://www.youtube.com/live/2pYatm9O8M8?si=9HWd36Ti3Fl6PKAT,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,23-3156,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6459440&GUID=65A4284E-ECF7-4D4B-A779-AFDE20C683C0&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Absent,Yes,Yes,Yes
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,"ORDINANCES, RESOLUTIONS, AND NEW BUSINESS",,,,0,,,,,,,,,,,,https://www.youtube.com/live/2pYatm9O8M8?si=9HWd36Ti3Fl6PKAT,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,,,,Absent,,,Absent,,,
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,Payment Ordinance,,19,Various Vendors for 2024 Aviation Business Summit,"Various Vendors for 2024 Aviation Business Summit For $60,000 in payment authority to purchase vendor services for the Phoenix Sky Harbor International Airport-sponsored 2024 Aviation Business Summit (Summit). The vendor services required for the initial set-up of the Summit include but are not limited to: Warehouse215 for the event venue; Nibblers Catering for catering of food; Phoenix Technology Audio Visual for audio/visual equipment and management; and Haute Media, LLC, for photography and video production. The Summit will provide interested businesses the opportunity to learn, network, and understand the tools available for doing business with Phoenix Sky Harbor International Airport.",,,1,1,,,adopted,This item was adopted.,,,,,,,https://www.youtube.com/live/2pYatm9O8M8?si=9HWd36Ti3Fl6PKAT,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,23-3067,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6459418&GUID=EC450B85-3327-47C8-9CFE-9E34249C06A1&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Absent,Yes,Yes,Yes
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,Payment Ordinance,,20,Salt River Valley Water Users' Association dba SRP,"Salt River Valley Water Users' Association dba SRP For $130,000 in payment authority to purchase irrigation water during the 2023 calendar year for the Parks and Recreation Department. The irrigation water is needed to water plants, trees, shrubs and grass at various park and recreation locations throughout the City. The service is essential for the turf and plant material at various City park locations.",,,1,1,,,adopted,This item was adopted.,,,,,,,https://www.youtube.com/live/2pYatm9O8M8?si=9HWd36Ti3Fl6PKAT,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,23-3112,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6459432&GUID=65073240-8899-487F-A0BD-D55E49C88C1B&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Absent,Yes,Yes,Yes
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,Payment Ordinance,,21,"C.M. Buck & Associates, Inc. DBA Associated Controls + Design","C.M. Buck & Associates, Inc. DBA Associated Controls + Design For $100,000 in payment authority for a new contract, entered on or about Jan. 15, 2024, for a term of five years for theatrical manual counterweight rigging system inspection, maintenance and repairs for the Phoenix Convention Center Department. The contract will provide and perform an annual on-site physical and visual inspection of the manual counterweight rigging system and its associated component parts. The annual inspections are required for maintaining safe use, industry standard performance and operation during client theatrical event activity, ensuring the manual systems are operationally reliable, efficient and safe.",,,1,1,,,adopted,This item was adopted.,,,,,,,https://www.youtube.com/live/2pYatm9O8M8?si=9HWd36Ti3Fl6PKAT,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,23-2428,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6459353&GUID=871EEF89-C0D6-4C2E-B594-B164B691C84E&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Absent,Yes,Yes,Yes
2024-01-03,Formal,City Council Formal Meeting,https://phoenix.legistar.com/MeetingDetail.aspx?LEGID=2309&GID=485&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=A&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,https://phoenix.legistar.com/View.ashx?M=M&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,,Payment Ordinance,,22,FreshStrategies and Solutions LLC,"FreshStrategies and Solutions LLC For $150,000 in payment authority for a new contract, entered on or about Jan. 1, 2024, for a term of five-years to provide Guest Service Training for the Phoenix Convention Center Department (PCCD). This contract will provide the PCCD with expertise through customized training and hospitality services, including but not limited to: training in hospitality sales and event management, service excellence program development, volunteer, usher and venue host program development, ongoing guest experience training support, service recovery program development, in addition to other services such as process mapping, mystery shopper program development and organizational needs assessments.",,,1,1,,,adopted,This item was adopted.,,,,,,,https://www.youtube.com/live/2pYatm9O8M8?si=9HWd36Ti3Fl6PKAT,https://phoenix.legistar.com/View.ashx?M=E2&ID=1137939&GUID=5B039FB7-6043-47B6-95F3-3029E4605E01&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C,23-2666,https://phoenix.legistar.com/LegislationDetail.aspx?ID=6459358&GUID=70F79483-AD4A-4FF0-B01B-1E411752314C&G=3F9B5896-D56F-4AD3-85AD-A8E5E58DD74C&Options=&Search=,Yes,Yes,Absent,Yes,Yes,Absent,Yes,Yes,Yes
